emp_id,status,location,level,gender,emp_age,rating,mgr_rating,mgr_reportees,mgr_age,mgr_tenure,compensation,percent_hike,hiring_score,hiring_source,no_previous_companies_worked,distance_from_home,total_dependents,marital_status,education,promotion_last_2_years,no_leaves_taken,total_experience,monthly_overtime_hrs,date_of_joining,last_working_date,department,mgr_id,cutoff_date,turnover,mgr_effectiveness,career_satisfaction,perf_satisfaction,work_satisfaction
E8116,Active,Chicago,Specialist,Male,47.02,Acceptable,Above Average,4,36.62,2.4,132924,12,61,Walk-In,6,16,3,Married,Bachelors,Yes,1,25.81,9,09/03/2000,NA,Customer Operations,E1406,31/12/2014,0,0.76,0.82,0.74,0.83
E8119,Active,New York,Analyst,Female,37.65,Acceptable,Acceptable,9,44.07,3.17,73608,12,70,Company Website,0,12,4,Married,Bachelors,No,21,15.8,3,25/11/2010,NA,Customer Operations,E9335,31/12/2014,0,0.73,0.73,0.73,0.75
E8124,Active,Orlando,Analyst,Male,27.02,Above Average,Above Average,11,30.89,8.87,55128,13,78,Job Fairs,7,8,4,Single,Bachelors,No,12,8.55,9,10/11/2010,NA,Customer Operations,E4115,31/12/2014,0,0.56,0.9,0.7,0.74
E8129,Active,New York,Analyst,Male,29.02,Above Average,Below Average,14,42.41,4.49,74340,13,70,Social Media,1,10,3,Single,Bachelors,No,19,9.68,0,22/02/2012,NA,Customer Operations,E13428,31/12/2014,0,0.6,0.8,0.53,0.63
E8131,Active,Orlando,Analyst,Male,25.36,Acceptable,Above Average,9,35.54,4.21,46968,8,70,Employee Referral,4,7,4,Single,Bachelors,No,14,4.13,6,01/12/2010,NA,Customer Operations,E1149,31/12/2014,0,0.75,0.76,0.74,0.95
E8133,Active,Orlando,Analyst,Male,26.56,Acceptable,Acceptable,17,31.23,9.19,52320,14,71,Social Media,6,18,4,Single,Bachelors,No,25,8.46,9,11/02/2010,NA,Customer Operations,E3249,31/12/2014,0,0.69,0.63,0.68,0.8
E8134,Active,Orlando,Analyst,Male,33.81,Above Average,Acceptable,21,36.01,2.88,77904,11,74,Walk-In,3,9,6,Married,Bachelors,No,7,16,8,20/04/2011,NA,Customer Operations,E6866,31/12/2014,0,0.98,1,0.91,0.96
E8137,Active,Orlando,Analyst,Male,28.73,Above Average,Unacceptable,8,27.1,6.14,51816,14,71,Job Boards,3,14,5,Single,Bachelors,No,24,7.92,9,07/12/2009,NA,Customer Operations,E13935,31/12/2014,0,0.93,0.95,0.91,0.94
E8138,Inactive,New York,Analyst,Male,26.8,Acceptable,Above Average,17,35.83,6.64,60912,10,70,Walk-In,4,14,4,Single,Bachelors,No,10,5.4,7,07/03/2010,13/02/2014,Customer Operations,E8461,31/12/2014,1,0.49,0.89,0.67,0.73
E8140,Active,Chicago,Analyst,Male,25.6,Acceptable,Acceptable,16,40.46,0.06,52320,8,72,Consultant,5,5,8,Married,Bachelors,No,12,7.68,5,05/11/2010,NA,Customer Operations,E6775,31/12/2014,0,0.72,0.77,0.77,0.77
E8150,Active,Orlando,Analyst,Male,27.45,Above Average,Above Average,9,29.21,2.27,52284,14,70,Employee Referral,4,19,3,Single,Bachelors,No,25,6.12,5,06/02/2010,NA,Customer Operations,E13912,31/12/2014,0,0.95,1,1,0.8
E816,Inactive,New York,Analyst,Female,26.7,Above Average,Acceptable,11,40.2,12.62,50004,12,72,Walk-In,0,12,5,Single,Bachelors,No,8,8.19,13,07/02/2007,02/07/2014,Customer Operations,E5818,31/12/2014,1,0.497,0.76,0.7,0.94
E8165,Active,Chicago,Analyst,Female,23.28,Acceptable,Acceptable,15,38.03,4.87,34992,14,73,Social Media,0,25,2,Single,Bachelors,No,19,4.4,1,18/07/2012,NA,Customer Operations,E11147,31/12/2014,0,0.7,0.62,0.79,0.91
E8177,Active,Orlando,Analyst,Male,27.38,Excellent,Above Average,20,32.7,8.08,84108,13,76,Job Fairs,9,21,2,Single,Bachelors,No,11,6.66,5,11/01/2012,NA,Customer Operations,E11856,31/12/2014,0,0.69,0.73,0.82,0.67
E8184,Active,Orlando,Specialist,Male,33.87,Acceptable,Above Average,9,35.54,4.21,88836,10,78,Company Website,7,16,6,Married,Bachelors,Yes,10,12.16,9,03/08/2005,NA,Customer Operations,E1149,31/12/2014,0,0.75,0.76,0.74,0.95
E8185,Active,Orlando,Analyst,Male,27.91,Above Average,Above Average,9,35.54,4.21,52284,12,70,Employee Referral,0,17,5,Single,Bachelors,No,21,6.5,10,01/12/2010,NA,Customer Operations,E1149,31/12/2014,0,0.75,0.76,0.74,0.95
E8186,Active,New York,Analyst,Female,27.72,Above Average,Above Average,8,31.78,2.5,70212,14,70,Employee Referral,5,10,5,Single,Bachelors,No,10,9.8,6,14/12/2011,NA,Customer Operations,E9543,31/12/2014,0,0.83,0.83,0.78,0.87
E819,Active,Chicago,Analyst,Female,31.81,Acceptable,Acceptable,17,29.28,2.84,51624,7,70,Walk-In,4,7,7,Married,Bachelors,Yes,22,9.1,7,23/09/2009,NA,Customer Operations,E9185,31/12/2014,0,0.94,0.88,1,0.93
E8198,Active,Chicago,Analyst,Female,27.89,Acceptable,Acceptable,19,40.65,2.86,53784,7,73,Company Website,3,13,3,Single,Bachelors,No,5,9.2,8,26/01/2011,NA,Customer Operations,E10723,31/12/2014,0,0.97,1,0.93,0.89
E8213,Active,Orlando,Analyst,Male,24.81,Acceptable,Acceptable,7,33.79,4.8,40884,11,71,Employee Referral,8,11,3,Single,Bachelors,No,1,5.81,1,10/08/2011,NA,Customer Operations,E7018,31/12/2014,0,0.77,0.79,0.74,0.82
E8215,Active,Orlando,Analyst,Male,27.93,Above Average,Above Average,9,34.46,8.12,58344,12,73,Employee Referral,0,8,2,Single,Bachelors,No,7,10,1,22/12/2010,NA,Customer Operations,E126,31/12/2014,0,0.46,0.5,0.6,0.84
E8220,Inactive,Chicago,Analyst,Female,24.3,Acceptable,Excellent,21,29.99,1.61,36612,6,73,Job Fairs,9,33,3,Single,Bachelors,No,24,4.98,13,17/02/2012,28/08/2014,Customer Operations,E2285,31/12/2014,1,0.89,0.87,0.93,0.95
E8223,Active,Chicago,Analyst,Female,25.01,Above Average,Below Average,16,30.16,7.47,52320,9,73,Employee Referral,6,25,4,Single,Bachelors,No,15,3.64,5,25/02/2011,NA,Customer Operations,E3360,31/12/2014,0,0.49,0.65,0.45,0.97
E8229,Inactive,New York,Analyst,Male,25.75,Above Average,Below Average,14,42.41,4.49,43944,9,70,Employee Referral,4,34,7,Single,Bachelors,No,35,5.76,9,09/09/2009,04/06/2014,Customer Operations,E13428,31/12/2014,1,0.6,0.8,0.53,0.63
E8237,Active,Chicago,Analyst,Male,24.84,Acceptable,Acceptable,12,26.18,4.7,40500,12,73,Employee Referral,7,8,5,Single,Bachelors,No,4,5.88,10,21/10/2011,NA,Customer Operations,E8582,31/12/2014,0,0.95,1,0.94,0.87
E824,Inactive,Chicago,Analyst,Male,23.87,Below Average,Acceptable,18,30.93,10.38,36612,6,71,Consultant,2,17,9,Single,Bachelors,No,26,4.38,6,17/08/2011,28/01/2014,Customer Operations,E879,31/12/2014,1,0.434,0.67,0.59,0.75
E8240,Inactive,Chicago,Analyst,Female,23.41,Above Average,Above Average,31,36.23,11.34,40200,13,71,Company Website,5,12,5,Single,Bachelors,No,19,2.85,4,17/08/2011,28/04/2014,Customer Operations,E13850,31/12/2014,1,0.672,1,1,0.83
E8241,Active,Orlando,Analyst,Male,33.53,Acceptable,Acceptable,7,33.79,4.8,37512,13,70,Social Media,0,20,4,Single,Bachelors,No,20,10.24,7,29/06/2011,NA,Customer Operations,E7018,31/12/2014,0,0.77,0.79,0.74,0.82
E8248,Active,Chicago,Specialist,Male,27.01,Above Average,Excellent,4,35.99,7.92,60960,12,73,Walk-In,2,21,5,Single,Bachelors,Yes,2,5.94,9,09/10/2009,NA,Customer Operations,E6655,31/12/2014,0,0.581,0.72,0.84,0.85
E8253,Active,Chicago,Analyst,Male,28.25,Acceptable,Above Average,16,26.41,6.45,54480,8,73,Job Fairs,6,19,9,Married,Bachelors,No,23,7.8,6,27/01/2012,NA,Customer Operations,E13652,31/12/2014,0,0.56,0.57,0.57,0.74
E8258,Inactive,Chicago,Analyst,Female,24.04,Acceptable,Excellent,4,35.99,7.92,45588,7,74,Company Website,6,18,9,Married,Bachelors,No,30,4.02,6,01/01/2011,09/12/2014,Customer Operations,E6655,31/12/2014,1,0.581,0.72,0.84,0.85
E826,Active,Orlando,Specialist,Male,27.34,Excellent,Above Average,20,32.7,8.08,89148,10,71,Job Fairs,5,18,5,Single,Bachelors,Yes,18,4.86,4,11/01/2012,NA,Customer Operations,E11856,31/12/2014,0,0.69,0.73,0.82,0.67
E8263,Active,Chicago,Analyst,Female,26.24,Above Average,Above Average,20,31.08,8.51,57384,11,72,Employee Referral,5,13,3,Single,Bachelors,No,0,6.24,8,07/04/2010,NA,Customer Operations,E5424,31/12/2014,0,0.644,0.91,0.9,0.94
E8264,Active,New York,Analyst,Male,30.66,Above Average,Acceptable,15,35.56,2.17,64416,13,71,Company Website,5,12,5,Single,Bachelors,No,16,9.23,9,11/04/2012,NA,Customer Operations,E5095,31/12/2014,0,0.609,0.8,1,0.85
E8270,Active,Orlando,Analyst,Male,29.69,Acceptable,Acceptable,9,34.98,2.09,57744,7,70,Consultant,2,12,9,Married,Bachelors,No,7,6.84,4,14/10/2009,NA,Customer Operations,E10072,31/12/2014,0,0.65,0.67,0.56,0.84
E8283,Active,Orlando,Analyst,Male,30.05,Acceptable,Excellent,11,39.54,0.89,52896,9,70,Employee Referral,4,21,4,Single,Bachelors,No,1,10.2,5,13/01/2010,NA,Customer Operations,E13941,31/12/2014,0,0.81,0.86,0.86,0.9
E8289,Active,Orlando,Analyst,Female,26.94,Acceptable,Above Average,9,35.54,4.21,43224,14,70,Consultant,7,18,5,Single,Bachelors,No,23,5.31,3,01/12/2010,NA,Customer Operations,E1149,31/12/2014,0,0.75,0.76,0.74,0.95
E8290,Inactive,New York,Analyst,Male,27.83,Acceptable,Acceptable,9,29.31,0.24,54816,10,70,Consultant,7,26,8,Single,Bachelors,No,8,5.2,15,07/10/2009,01/06/2014,Customer Operations,E4788,31/12/2014,1,0.98,1,1,0.93
E8296,Active,Chicago,Analyst,Male,26.3,Below Average,Excellent,4,35.99,7.92,49716,3,70,Social Media,1,16,2,Single,Bachelors,No,7,5.12,10,09/06/2010,NA,Customer Operations,E6655,31/12/2014,0,0.581,0.72,0.84,0.85
E8298,Active,Orlando,Analyst,Male,27.37,Above Average,Acceptable,11,34.28,12.95,68016,9,72,Job Boards,7,13,2,Single,Bachelors,No,15,6.57,3,30/11/2011,NA,Customer Operations,E5663,31/12/2014,0,0.71,0.78,0.67,0.8
E83,Active,Orlando,Analyst,Male,25.1,Acceptable,Acceptable,26,36.01,10.32,34584,14,75,Walk-In,7,22,4,Single,Bachelors,No,20,6.86,7,19/09/2012,NA,Customer Operations,E3312,31/12/2014,0,0.518,0.89,0.78,0.91
E8300,Active,New York,Analyst,Male,30.85,Above Average,Acceptable,5,30.64,4.78,65148,10,71,Company Website,8,13,2,Single,Bachelors,No,13,10.01,0,26/10/2011,NA,Customer Operations,E3982,31/12/2014,0,0.86,0.86,0.86,0.97
E8309,Active,Orlando,Specialist,Male,29.19,Acceptable,Above Average,12,31.84,8.18,52824,11,73,Company Website,2,9,8,Married,Bachelors,Yes,23,5.5,9,07/11/2009,NA,Customer Operations,E7261,31/12/2014,0,0.89,0.9,0.9,0.88
E8311,Inactive,New York,Analyst,Male,23.19,Above Average,Acceptable,21,33.41,10.23,37968,11,70,Company Website,2,37,5,Single,Bachelors,No,17,4.35,0,11/01/2012,16/03/2014,Customer Operations,E9260,31/12/2014,1,0.399,0.64,0.57,0.54
E8313,Active,Chicago,Analyst,Female,28.68,Acceptable,Above Average,17,34.09,11.3,49296,13,71,Walk-In,5,21,2,Single,Bachelors,No,9,5.72,0,06/01/2012,NA,Customer Operations,E1003,31/12/2014,0,0.76,0.76,0.71,0.82
E8326,Active,Orlando,Analyst,Male,32.5,Acceptable,Acceptable,9,34.98,2.09,71904,9,76,Job Boards,5,25,3,Single,Bachelors,No,25,7.42,8,30/05/2012,NA,Customer Operations,E10072,31/12/2014,0,0.65,0.67,0.56,0.84
E8349,Active,Chicago,Analyst,Female,26.13,Above Average,Above Average,14,27.05,6.58,54144,10,72,Employee Referral,9,7,3,Single,Bachelors,No,11,6.4,1,23/09/2011,NA,Customer Operations,E77,31/12/2014,0,0.98,1,1,0.93
E8350,Active,Chicago,Analyst,Female,32.65,Above Average,Acceptable,17,29.28,2.84,72888,12,73,Job Fairs,5,20,8,Married,Bachelors,No,16,12.75,3,09/09/2011,NA,Customer Operations,E9185,31/12/2014,0,0.94,0.88,1,0.93
E8362,Active,Chicago,Analyst,Female,28.08,Acceptable,Above Average,8,33.21,3.32,56952,9,73,Social Media,8,12,3,Single,Bachelors,No,22,9.6,2,18/05/2012,NA,Customer Operations,E8015,31/12/2014,0,1,1,1,0.96
E8364,Active,Orlando,Analyst,Female,42.18,Above Average,Acceptable,10,34.23,0.58,79608,15,53,Employee Referral,3,8,5,Married,Bachelors,No,1,16.56,8,09/07/1997,NA,Customer Operations,E5879,31/12/2014,0,1,1,1,0.86
E837,Active,New York,Analyst,Male,24.46,Acceptable,Acceptable,12,37.75,8.1,51420,9,71,Job Boards,3,19,2,Single,Bachelors,No,2,4.8,4,21/09/2011,NA,Customer Operations,E1614,31/12/2014,0,0.43,0.57,0.43,0.57
E8376,Active,Orlando,Analyst,Male,30.4,Above Average,Above Average,14,35.83,2.27,69024,15,70,Company Website,0,9,4,Single,Bachelors,No,1,11.64,6,25/06/2008,NA,Customer Operations,E7308,31/12/2014,0,0.567,0.84,0.78,0.86
E8379,Active,Chicago,Analyst,Female,25,Acceptable,Acceptable,11,26.68,6.58,37704,7,72,Social Media,5,9,2,Single,Bachelors,No,22,5.46,4,28/12/2011,NA,Customer Operations,E12073,31/12/2014,0,0.67,0.71,0.65,0.87
E8381,Active,Chicago,Analyst,Female,23.95,Above Average,Acceptable,6,32.98,9.72,49920,9,71,Job Fairs,7,23,3,Single,Bachelors,No,7,3.24,4,25/02/2011,NA,Customer Operations,E12308,31/12/2014,0,0.56,0.5,0.5,0.73
E8385,Inactive,Orlando,Analyst,Female,24.55,Below Average,Acceptable,10,33.59,1.83,34560,3,74,Job Boards,1,27,5,Single,Bachelors,No,2,5.18,14,26/07/2012,10/04/2014,Customer Operations,E1228,31/12/2014,1,0.623,0.91,0.91,0.91
E839,Active,Orlando,Analyst,Male,29.39,Below Average,Acceptable,9,34.98,2.09,49512,7,70,Walk-In,2,18,4,Single,Bachelors,No,15,8.25,9,06/02/2010,NA,Customer Operations,E10072,31/12/2014,0,0.65,0.67,0.56,0.84
E8390,Active,Chicago,Analyst,Female,27.24,Acceptable,Excellent,4,35.99,7.92,54276,14,73,Company Website,2,8,3,Single,Bachelors,No,16,7.38,5,29/08/2009,NA,Customer Operations,E6655,31/12/2014,0,0.581,0.72,0.84,0.85
E8391,Active,Orlando,Analyst,Male,28.75,Acceptable,Above Average,15,37.5,15.05,88692,8,69,Consultant,1,9,3,Single,Masters,No,3,10.23,2,14/02/2007,NA,Customer Operations,E11047,31/12/2014,0,0.602,0.93,0.83,0.82
E8408,Active,Chicago,Analyst,Female,26.24,Acceptable,Above Average,17,34.09,11.3,53304,10,74,Walk-In,0,11,2,Single,Bachelors,No,10,4.88,5,30/03/2012,NA,Customer Operations,E1003,31/12/2014,0,0.76,0.76,0.71,0.82
E8411,Active,Chicago,Analyst,Male,24.25,Acceptable,Acceptable,15,38.03,4.87,34932,10,72,Walk-In,7,7,5,Single,Bachelors,No,11,4.62,1,19/09/2012,NA,Customer Operations,E11147,31/12/2014,0,0.7,0.62,0.79,0.91
E8416,Active,Chicago,Analyst,Male,24.01,Above Average,Excellent,21,29.99,1.61,57768,11,71,Social Media,3,25,3,Single,Bachelors,No,9,3.36,2,26/01/2011,NA,Customer Operations,E2285,31/12/2014,0,0.89,0.87,0.93,0.95
E842,Active,New York,Analyst,Male,30.3,Acceptable,Excellent,9,42.9,2.63,58044,11,70,Employee Referral,1,9,2,Single,Bachelors,No,6,6.72,0,14/12/2011,NA,Customer Operations,E1854,31/12/2014,0,0.74,0.75,0.63,0.78
E8430,Active,Chicago,Specialist,Male,25.97,Acceptable,Acceptable,7,35.84,2.65,64392,7,74,Social Media,9,15,2,Married,Bachelors,Yes,2,5.36,5,18/04/2012,NA,Customer Operations,E8571,31/12/2014,0,0.76,0.6,0.8,0.84
E8437,Active,Chicago,Analyst,Male,29.27,Acceptable,Acceptable,15,32.58,2.38,52320,10,72,Consultant,9,18,2,Married,Bachelors,Yes,21,8.03,1,17/02/2010,NA,Customer Operations,E1454,31/12/2014,0,0.35,0.31,0.44,0.94
E8438,Inactive,New York,Specialist,Male,32.82,Below Average,Acceptable,16,32.35,1.97,105648,3,70,Social Media,7,21,4,Single,Bachelors,Yes,21,12.9,2,30/12/2009,28/01/2014,Customer Operations,E10755,31/12/2014,1,0.399,0.78,0.67,0.77
E8439,Active,Chicago,Analyst,Male,28.63,Above Average,Above Average,14,27.05,6.58,75528,14,74,Employee Referral,1,8,3,Single,Bachelors,No,1,8.58,1,06/01/2012,NA,Customer Operations,E77,31/12/2014,0,0.98,1,1,0.93
E8441,Active,Chicago,Analyst,Female,27.07,Above Average,Acceptable,17,33.8,8.16,50232,12,72,Job Boards,2,25,2,Single,Bachelors,No,23,8.82,6,22/10/2010,NA,Customer Operations,E10524,31/12/2014,0,0.609,0.91,0.88,0.84
E8450,Active,Orlando,Analyst,Female,26.52,Excellent,Acceptable,17,35.14,11.34,52632,12,70,Consultant,7,24,4,Single,Bachelors,No,7,8.37,9,25/11/2009,NA,Customer Operations,E3555,31/12/2014,0,0.76,0.85,0.65,0.9
E8452,Active,New York,Analyst,Female,34.34,Acceptable,Acceptable,5,33.36,12.66,63084,7,70,Walk-In,6,15,4,Single,Bachelors,No,24,11.52,9,12/08/2011,NA,Customer Operations,E11769,31/12/2014,0,0.89,0.83,0.83,1
E8453,Active,Chicago,Analyst,Female,25,Above Average,Acceptable,9,33.33,1.6,55020,10,72,Job Boards,8,12,3,Single,Bachelors,Yes,13,6.51,2,09/07/2010,NA,Customer Operations,E12038,31/12/2014,0,0.65,0.6,0.8,0.6
E8459,Active,Chicago,Analyst,Female,26.55,Acceptable,Above Average,18,33.57,4.42,48924,9,71,Job Fairs,7,23,4,Single,Bachelors,Yes,6,4.5,5,27/03/2010,NA,Customer Operations,E11704,31/12/2014,0,0.399,0.55,0.59,0.83
E8474,Active,Orlando,Analyst,Female,30.68,Above Average,Acceptable,18,29.41,8.18,56988,13,72,Job Fairs,9,17,3,Single,Bachelors,No,3,9.36,10,18/09/2009,NA,Customer Operations,E9308,31/12/2014,0,0.511,0.89,0.67,0.95
E8478,Inactive,Chicago,Analyst,Female,25.62,Acceptable,Acceptable,15,41.18,2.26,48156,13,73,Walk-In,3,32,8,Single,Bachelors,No,1,7.04,8,31/03/2012,13/02/2014,Customer Operations,E8239,31/12/2014,1,0.42,0.64,0.57,0.7
E8480,Active,New York,Analyst,Male,35.25,Below Average,Above Average,10,33.53,8.42,44028,5,70,Walk-In,9,14,2,Single,Bachelors,No,13,10.2,3,07/03/2010,NA,Customer Operations,E13501,31/12/2014,0,0.98,1,1,0.97
E8485,Active,Chicago,Analyst,Female,23.86,Acceptable,Above Average,14,28.9,6.43,37020,11,71,Consultant,1,18,5,Single,Bachelors,No,7,5.58,8,09/06/2012,NA,Customer Operations,E3606,31/12/2014,0,0.88,0.89,0.83,0.96
E8506,Inactive,New York,Specialist,Male,27.92,Above Average,Acceptable,15,33.62,10.4,66000,12,72,Social Media,6,28,5,Single,Bachelors,Yes,8,7.3,2,25/06/2008,23/06/2014,Customer Operations,E5959,31/12/2014,1,0.679,1,0.94,0.86
E8507,Active,Chicago,Analyst,Male,29.19,Below Average,Above Average,8,33.21,3.32,56340,6,74,Walk-In,6,25,5,Single,Bachelors,Yes,18,9.02,7,18/11/2011,NA,Customer Operations,E8015,31/12/2014,0,1,1,1,0.96
E8516,Active,Chicago,Analyst,Female,24.73,Above Average,Above Average,21,24.9,4.01,46188,9,71,Job Fairs,0,21,3,Single,Bachelors,No,21,6.65,4,30/03/2012,NA,Customer Operations,E4955,31/12/2014,0,0.6,0.68,0.57,0.75
E8529,Active,Orlando,Analyst,Male,25.49,Acceptable,Acceptable,13,30.5,2.04,53412,13,73,Employee Referral,5,17,4,Single,Masters,No,15,4.69,0,19/09/2012,NA,Customer Operations,E12855,31/12/2014,0,0.66,0.84,0.68,0.76
E8536,Active,Orlando,Analyst,Male,28.14,Excellent,Above Average,12,31.84,8.18,53544,17,70,Job Boards,0,9,5,Single,Bachelors,No,15,8,1,03/02/2010,NA,Customer Operations,E7261,31/12/2014,0,0.89,0.9,0.9,0.88
E8539,Active,Chicago,Analyst,Male,26.7,Acceptable,Excellent,12,32.64,2.32,84408,12,71,Job Boards,8,5,4,Single,Bachelors,No,24,5.13,9,18/05/2012,NA,Customer Operations,E1131,31/12/2014,0,0.9,0.93,0.79,0.91
E8540,Active,Orlando,Analyst,Male,28.89,Acceptable,Acceptable,9,27.96,2.59,68784,13,79,Social Media,5,6,5,Single,Bachelors,No,19,9.9,10,04/01/2012,NA,Customer Operations,E945,31/12/2014,0,0.49,0.55,0.45,0.6
E8575,Active,Chicago,Analyst,Female,26.95,Above Average,Acceptable,12,26.18,4.7,46632,9,70,Consultant,5,23,4,Single,Bachelors,Yes,0,6.48,4,15/04/2011,NA,Customer Operations,E8582,31/12/2014,0,0.95,1,0.94,0.87
E8576,Inactive,Orlando,Specialist,Male,26.18,Above Average,Acceptable,24,26.77,4.7,58512,7,70,Job Boards,6,19,5,Single,Bachelors,Yes,14,6.48,0,23/09/2009,31/03/2014,Customer Operations,E9309,31/12/2014,1,0.511,0.76,0.76,0.79
E859,Active,Orlando,Analyst,Male,31.82,Acceptable,Excellent,11,52.46,15.05,49572,7,70,Company Website,8,21,3,Single,Bachelors,No,0,9.94,8,18/11/2009,NA,Customer Operations,E13943,31/12/2014,0,0.77,0.86,0.71,1
E8605,Active,Chicago,Analyst,Female,23.65,Excellent,Excellent,12,32.64,2.32,50976,19,70,Company Website,5,6,3,Single,Bachelors,No,21,5.52,7,18/05/2012,NA,Customer Operations,E1131,31/12/2014,0,0.9,0.93,0.79,0.91
E8607,Active,Orlando,Specialist,Female,27.06,Unacceptable,Unacceptable,8,27.1,6.14,63528,0,71,Job Boards,6,22,5,Single,Bachelors,Yes,24,5.85,7,02/07/2008,NA,Customer Operations,E13935,31/12/2014,0,0.93,0.95,0.91,0.94
E8613,Inactive,New York,Analyst,Male,31.61,Below Average,Acceptable,21,30.23,0.57,46452,3,70,Job Boards,6,24,7,Married,Bachelors,No,13,13.3,13,28/12/2011,06/12/2014,Customer Operations,E5499,31/12/2014,1,0.434,0.59,0.65,0.76
E8628,Active,New York,Specialist,Male,30.09,Above Average,Acceptable,12,40.26,0.48,106800,12,70,Social Media,7,5,3,Single,Bachelors,Yes,4,12,10,03/02/2011,NA,Customer Operations,E13964,31/12/2014,0,0.77,0.82,0.78,0.83
E864,Active,Chicago,Analyst,Female,25.8,Acceptable,Above Average,10,35.31,10.96,40320,8,73,Job Boards,5,19,5,Single,Bachelors,No,13,6.56,9,04/11/2011,NA,Customer Operations,E9182,31/12/2014,0,0.77,0.9,0.71,0.84
E8646,Active,Chicago,Analyst,Male,28.17,Acceptable,Acceptable,19,37.33,10.05,51600,12,72,Consultant,6,19,3,Single,Bachelors,Yes,25,10,6,03/03/2010,NA,Customer Operations,E4051,31/12/2014,0,0.94,0.95,0.95,0.94
E8647,Active,Chicago,Analyst,Female,26.61,Acceptable,Below Average,14,41.68,13.2,52668,10,71,Company Website,3,19,3,Single,Bachelors,No,7,8.19,1,23/09/2009,NA,Customer Operations,E4306,31/12/2014,0,0.6,0.58,0.59,0.87
E8667,Active,Chicago,Analyst,Male,26.08,Above Average,Acceptable,12,26.18,4.7,63492,15,71,Walk-In,0,21,3,Single,Bachelors,Yes,19,7.52,2,04/06/2010,NA,Customer Operations,E8582,31/12/2014,0,0.95,1,0.94,0.87
E8668,Active,Orlando,Analyst,Male,36.61,Acceptable,Acceptable,14,33.71,12.47,62160,9,75,Company Website,3,25,5,Single,Bachelors,No,18,10.26,6,02/07/2008,NA,Customer Operations,E3643,31/12/2014,0,0.49,0.82,0.71,0.58
E8670,Active,Chicago,Analyst,Male,28.01,Acceptable,Excellent,4,35.99,7.92,52320,12,73,Walk-In,3,12,5,Single,Bachelors,No,21,8.2,7,09/10/2009,NA,Customer Operations,E6655,31/12/2014,0,0.581,0.72,0.84,0.85
E8673,Active,Orlando,Analyst,Male,28.7,Acceptable,Below Average,20,35.65,4.24,52356,10,70,Job Fairs,3,9,6,Married,Bachelors,No,13,5.61,7,07/11/2009,NA,Customer Operations,E1456,31/12/2014,0,0.3,0.42,0.2,0.54
E8675,Active,Orlando,Specialist,Male,26.1,Excellent,Acceptable,21,36.01,2.88,77040,12,72,Consultant,2,14,5,Single,Masters,Yes,24,5.36,3,23/11/2011,NA,Customer Operations,E6866,31/12/2014,0,0.98,1,0.91,0.96
E8676,Active,Orlando,Analyst,Male,32.69,Below Average,Excellent,11,52.46,15.05,56580,8,73,Job Fairs,9,25,9,Married,Bachelors,No,19,10.8,5,14/02/2007,NA,Customer Operations,E13943,31/12/2014,0,0.77,0.86,0.71,1
E8685,Active,New York,Analyst,Male,40.05,Acceptable,Acceptable,15,35.56,2.17,100320,13,71,Walk-In,5,7,4,Married,Bachelors,No,23,17.38,7,29/02/2012,NA,Customer Operations,E5095,31/12/2014,0,0.609,0.8,1,0.85
E8694,Active,Orlando,Analyst,Male,28.68,Above Average,Below Average,5,32.82,2.46,71412,10,70,Consultant,6,21,5,Single,Bachelors,No,15,7.15,10,21/09/2011,NA,Customer Operations,E2858,31/12/2014,0,0.385,0.4,0.6,0.76
E8698,Active,Orlando,Analyst,Male,30.07,Above Average,Acceptable,10,33.59,1.83,60792,9,70,Walk-In,7,22,2,Single,Masters,No,13,6.6,1,06/07/2012,NA,Customer Operations,E1228,31/12/2014,0,0.623,0.91,0.91,0.91
E8703,Active,Chicago,Analyst,Male,25.48,Acceptable,Acceptable,12,26.18,4.7,41856,12,70,Company Website,4,18,4,Single,Bachelors,Yes,12,6.93,2,11/08/2011,NA,Customer Operations,E8582,31/12/2014,0,0.95,1,0.94,0.87
E8705,Active,Orlando,Analyst,Male,31.82,Unacceptable,Above Average,10,33.48,12.16,39816,0,74,Employee Referral,6,7,4,Single,Bachelors,No,0,13.44,2,30/12/2009,NA,Customer Operations,E13975,31/12/2014,0,0.35,0.4,0.4,0.92
E8706,Active,Orlando,Analyst,Male,32.01,Acceptable,Acceptable,26,36.01,10.32,46704,14,70,Job Fairs,0,18,3,Single,Bachelors,No,2,9.66,8,23/10/2009,NA,Customer Operations,E3312,31/12/2014,0,0.518,0.89,0.78,0.91
E8709,Inactive,Chicago,Analyst,Male,30.06,Above Average,Acceptable,21,33.58,10.05,61152,7,72,Job Boards,5,10,6,Married,Bachelors,No,8,12,8,02/03/2012,06/02/2014,Customer Operations,E3164,31/12/2014,1,0.504,0.76,0.58,0.82
E8738,Active,Orlando,Specialist,Male,37.33,Acceptable,Unacceptable,8,27.1,6.14,89004,11,75,Job Boards,4,12,9,Married,Bachelors,Yes,4,11.02,3,30/06/2004,NA,Customer Operations,E13935,31/12/2014,0,0.93,0.95,0.91,0.94
